ID,WELL_NO,Primary_Use,WGS84_LONGITUDE,WGS84_LATITUDE,WELL_URL
2691,M36/0673,Domestic Supply,172.3081082193169,-43.76679205689739,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0673
2698,M36/0041,Domestic Supply,172.30970191055312,-43.62638799567421,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0041
2699,M36/1519,Domestic Supply,172.3099874884475,-43.60118664299758,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1519
2702,M35/1687,Domestic Supply,172.31234800207417,-43.39236840728651,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1687
2705,M35/6919,Domestic Supply,172.3103103978542,-43.52239173949829,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6919
2714,M36/2693,Domestic Supply,172.3109290394243,-43.61102148314037,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2693
2715,M36/3140,Domestic Supply,172.31247035756994,-43.55461127874087,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3140
2717,M35/6921,Domestic Supply,172.31165467416426,-43.5194653548665,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6921
2725,M36/3359,Domestic Supply,172.30887002069736,-43.80909948112595,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3359
2733,M36/2811,Domestic Supply,172.31121582755634,-43.60209409651793,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2811
2734,M35/8572,Domestic Supply,172.3140129661709,-43.362898220242954,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8572
2735,M35/6922,Domestic Supply,172.31224160345715,-43.522259276226734,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6922
2738,M35/5714,Domestic Supply,172.314562718822,-43.382029882042524,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5714
2741,M36/5358,Domestic Supply,172.31067672435995,-43.704522175476505,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5358
2742,M36/4493,Domestic Supply,172.3101450131958,-43.77337467236054,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4493
2744,M36/4959,Domestic Supply,172.31036099034137,-43.76527536005595,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4959
2747,M36/0672,Domestic Supply,172.31056145929335,-43.76950686569337,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0672
2749,M36/0671,Domestic Supply,172.3106735769694,-43.759606789995495,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0671
2751,M36/2667,Domestic Supply,172.31083662664884,-43.74520663117327,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2667
2764,M36/3827,Irrigation,172.31250196454658,-43.6176376638049,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3827
2768,M35/0013,Domestic Supply,172.31543363523454,-43.337477107745094,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0013
2772,M36/3788,Domestic Supply,172.31119684651296,-43.74628885884201,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3788
2773,M35/6463,Irrigation,172.31378266472606,-43.517227732033774,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6463
2779,M36/1286,Irrigation,172.31320255870213,-43.60165588654864,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1286
2780,M36/5109,Domestic Supply,172.31352214662928,-43.573304102084954,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5109
2781,M35/6464,Domestic Supply,172.31417903568436,-43.51497976060213,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6464
2789,M35/7593,Domestic Supply,172.3164190087419,-43.326590977163754,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7593
2796,M35/4755,Domestic Supply,172.29976455022083,-43.30587632889628,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4755
2800,M35/8225,Domestic Supply,172.30025859252876,-43.30578933465546,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8225
2807,M36/3551,Dairy Use,172.29727408457697,-43.71337040083933,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3551
2810,M34/0302,Domestic Supply,172.30148201159852,-43.26357861056184,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0302
2811,M35/6854,Domestic Supply,172.29912033834248,-43.4800535163554,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6854
2816,M34/0502,Domestic Supply,172.3018669734827,-43.26223069609837,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0502
2818,M35/4657,Irrigation,172.30075402803638,-43.375456317104465,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4657
2819,M35/8488,Domestic Supply,172.29925926061864,-43.52173088320256,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8488
2820,M36/5373,Domestic Supply,172.29836922935726,-43.643142656807974,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5373
2822,M36/2647,Domestic Supply,172.29724149708426,-43.65279390759845,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2647
2835,M36/0451,Irrigation,172.29888458669524,-43.64359583901966,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0451
2838,M34/0373,Domestic Supply,172.30275485888146,-43.259985671940335,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0373
2840,M36/3774,Domestic Supply,172.29752648795514,-43.75817777332533,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3774
2847,M35/3326,Irrigation,172.3004824086823,-43.533710098309,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3326
2849,M35/8501,Domestic Supply,172.30088478617392,-43.520210540898404,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8501
2869,M35/7609,Domestic Supply,172.30330458471062,-43.33047263220275,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7609
2877,M35/6427,Domestic Supply,172.30545153356158,-43.39638653405383,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6427
2884,M37/0066,Domestic Supply,172.29808361744648,-43.85207523201131,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0066
2890,M36/2430,Domestic Supply,172.2989174187267,-43.80993988420851,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2430
2892,M36/5837,Commercial / Industrial,172.29997516936552,-43.76445707347886,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5837
2898,M36/4691,Domestic Supply,172.30022965559044,-43.69590865421228,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4691
2909,M35/8174,Domestic Supply,172.3045223786171,-43.40208792015403,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8174
2912,M36/5688,Domestic Supply,172.30219015454665,-43.62446160756547,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5688
2913,M35/6149,Irrigation,172.30570550587882,-43.31455420607285,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6149
2923,M36/3278,Domestic Supply,172.30145255813952,-43.69744619770851,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3278
2926,M35/0927,Domestic Supply,172.30394606997137,-43.4796327710102,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0927
2927,M35/0028,Domestic Supply,172.30507797527878,-43.33067244941987,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0028
2931,M36/4343,Domestic Supply,172.30171304100583,-43.696367661974904,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4343
2932,M36/4583,Irrigation,172.30311927303023,-43.57360171693033,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4583
2937,M35/8173,Domestic Supply,172.30461430962427,-43.4005221939447,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8173
2952,M36/0360,Domestic Supply,172.3027033514083,-43.696553652643615,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0360
2957,M35/0922,Domestic Supply,172.30503842167863,-43.49224140800067,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0922
2965,M36/3241,Domestic Supply,172.30336786200806,-43.692687265334506,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3241
2969,M36/3758,Domestic Supply,172.3038752661385,-43.67000795455957,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3758
2973,M37/0069,Domestic Supply,172.3036515343951,-43.82960751889409,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0069
2982,M36/5207,Domestic Supply,172.30373747977322,-43.72545252965236,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5207
2990,M35/4799,Domestic Supply,172.28803083100217,-43.36071432515681,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4799
2994,M35/7623,Irrigation,172.28662463222966,-43.53060960463126,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7623
2997,M35/6789,Irrigation,172.28764866926952,-43.397636566707305,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6789
2999,M37/0242,Commercial / Industrial,172.28294190294667,-43.87257589495242,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0242
3001,M36/3403,Domestic Supply,172.2836364917472,-43.8009360234488,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3403
3002,M37/0034,Domestic Supply,172.28489550047956,-43.818584943083835,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0034
3003,M36/4896,Domestic Supply,172.28467276443857,-43.752968741872145,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4896
3007,M36/0468,Domestic Supply,172.285632537418,-43.671246800729485,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0468
3015,M35/7416,Irrigation,172.28820702340562,-43.47884326329523,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7416
3016,M37/0131,Commercial / Industrial,172.2837666034174,-43.872274959681825,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0131
3017,M36/3994,Irrigation,172.2855583380697,-43.71985129281521,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3994
3019,M36/0715,Domestic Supply,172.28482679865084,-43.78636232058469,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0715
3020,M37/0318,Domestic Supply,172.28456176112405,-43.815252676079666,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0318
3029,M36/3550,Dairy Use,172.28652451407618,-43.70095545687818,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3550
3035,M37/0130,Domestic Supply,172.28495852805332,-43.87142724968541,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0130
3041,M35/7417,Irrigation,172.29027956045695,-43.47919813581022,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7417
3045,M36/3417,Domestic Supply,172.28563376497203,-43.81393619030651,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3417
3049,M35/1760,Domestic Supply,172.29133403957493,-43.394940922777664,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1760
3053,M36/4049,Domestic Supply,172.2876298263536,-43.73372530833899,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4049
3056,M35/2800,Domestic Supply,172.29318922614377,-43.28828248320308,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2800
3062,M37/0068,Domestic Supply,172.28599703223742,-43.83276758016808,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0068
3067,M36/3277,Domestic Supply,172.28919480271617,-43.68477022009981,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3277
3074,M35/5175,Domestic Supply,172.2937366675793,-43.30484907956844,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5175
3078,M35/8411,Domestic Supply,172.2948165824506,-43.30526082128049,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8411
3081,M36/0481,Domestic Supply,172.28948537031036,-43.734276753712685,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0481
3082,M36/5963,Domestic Supply,172.28882335977028,-43.79414544506259,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5963
3085,M37/0241,Domestic Supply,172.28967200319852,-43.85453528965036,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0241
3091,M36/3650,Domestic Supply,172.28982623727453,-43.7369790794474,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3650
3098,M35/5667,Irrigation,172.2922416699215,-43.52951911243902,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5667
3099,M35/0057,Domestic Supply,172.29482405474835,-43.30674615604576,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0057
3104,M35/4757,Domestic Supply,172.2957517301843,-43.305401608258826,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4757
3106,M36/5682,Irrigation,172.2903265325433,-43.75795390394707,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5682
3110,M36/5136,Domestic Supply,172.29100002571045,-43.73212584563679,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5136
3119,M35/7418,Irrigation,172.2940556666201,-43.479752478017005,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7418
3120,M35/2870,Domestic Supply,172.29333875927506,-43.3359925969551,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2870
3121,M35/2708,Domestic Supply,172.29646236070428,-43.31431770705706,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2708
3122,M35/0081,Domestic Supply,172.29604620016403,-43.307653858071916,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0081
3123,M35/5155,Domestic Supply,172.29619169755745,-43.29505230420626,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5155
3125,M34/0305,Domestic Supply,172.2956016521163,-43.27146408092464,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0305
3126,M34/0650,Domestic Supply,172.29672334196943,-43.26286528402259,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0650
3139,M36/2993,Domestic Supply,172.28843574658765,-43.76672701597471,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2993
3141,M36/4601,Domestic Supply,172.29285196225294,-43.70201139972288,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4601
3143,M35/0936,Domestic Supply,172.2938122654853,-43.48048910384075,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0936
3144,M35/0065,Dairy Use,172.29543444086056,-43.31899228193913,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0065
3149,M35/6702,Domestic Supply,172.2972655192388,-43.306671161939796,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6702
3160,M36/4507,Domestic Supply,172.29317708786954,-43.7691321998995,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4507
3166,M36/0006,Domestic Supply,172.29476057252182,-43.63259843838188,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0006
3168,M35/4756,Domestic Supply,172.2985423854608,-43.304968666192366,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/4756
3169,M35/6110,Irrigation,172.29612256607035,-43.51592386477072,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6110
3172,M36/5750,Irrigation,172.29503132866878,-43.63061985483214,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5750
3173,M35/1439,Domestic Supply,172.29730561278382,-43.38021507621092,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/1439
3175,M35/8739,Domestic Supply,172.29848575115676,-43.38490313098711,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8739
3179,M36/0714,Domestic Supply,172.29392534310827,-43.81170975369525,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0714
3183,M36/0025,Domestic Supply,172.29601013798,-43.63170595720408,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0025
3192,M35/8217,Domestic Supply,172.27892432191354,-43.30664704833259,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8217
3196,M35/7014,Irrigation,172.2770880638239,-43.51897433293237,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7014
3207,M36/3894,Domestic Supply,172.2730242036467,-43.80922261922855,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3894
3212,M35/0062,Domestic Supply,172.2798927240802,-43.30501482384849,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0062
3220,M36/5993,Domestic Supply,172.2749156082183,-43.77983830083582,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5993
3229,M36/1923,Domestic Supply,172.27600065448024,-43.75129474893557,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1923
3235,M36/0062,Domestic Supply,172.27796751417947,-43.58568858266033,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0062
3236,M35/0044,Domestic Supply,172.28079903381638,-43.346266474148656,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0044
3237,M35/7677,Irrigation,172.27878701945482,-43.51965109744877,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7677
3239,M36/6012,Domestic Supply,172.2759678330625,-43.76866598950892,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/6012
3240,M36/4669,Domestic Supply,172.27737828398324,-43.66669498287219,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4669
3243,M36/3253,Domestic Supply,172.2761772996076,-43.78551661732739,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3253
3246,M35/2758,Irrigation,172.2796631929492,-43.4832187713193,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2758
3251,M37/0051,Domestic Supply,172.27585117686806,-43.86830177139631,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0051
3257,M36/3404,Domestic Supply,172.27666477893763,-43.7999027168303,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3404
3259,M36/0663,Domestic Supply,172.2772529362214,-43.75040248935167,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0663
3261,M36/3153,Domestic Supply,172.27750943187877,-43.728802174313174,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3153
3262,M36/1246,Dairy Use,172.27750943187877,-43.728802174313174,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1246
3265,M36/3394,Domestic Supply,172.2781821629897,-43.672100614233,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3394
3267,M36/0065,Domestic Supply,172.2786195160956,-43.6351990397943,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0065
3270,M35/0047,Domestic Supply,172.28446655731466,-43.33960118804883,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0047
3276,M36/0336,Domestic Supply,172.27839150608784,-43.66490110971347,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0336
3282,M35/7740,Irrigation,172.28466820216565,-43.51600624445915,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7740
3287,M34/0535,Domestic Supply,172.28396589619322,-43.26572064362397,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0535
3294,M35/0940,Domestic Supply,172.2817504151902,-43.474995461589714,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0940
3295,M36/4666,Domestic Supply,172.27961748301527,-43.66607889138632,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4666
3309,M36/4951,Domestic Supply,172.27907011481182,-43.81085342673202,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4951
3313,M35/0056,Domestic Supply,172.2849719338181,-43.34593253452774,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0056
3314,M35/3043,Domestic Supply,172.28790519274108,-43.28597225449853,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/3043
3321,M35/6536,Domestic Supply,172.28447550289596,-43.35880182875988,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6536
3326,M36/3128,Irrigation,172.28103883041342,-43.73579076851808,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3128
3327,M36/4351,Domestic Supply,172.2805090259598,-43.7543560846333,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4351
3330,M34/0648,Irrigation,172.2867863061711,-43.23522207408475,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M34/0648
3336,M37/0167,Domestic Supply,172.2804702563867,-43.83119439660833,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0167
3337,M37/0033,Domestic Supply,172.2804961953832,-43.819538835335976,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0033
3340,M36/4352,Domestic Supply,172.28093299596327,-43.754205703300336,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4352
3348,M35/6339,Domestic Supply,172.28443144847506,-43.47825272575358,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6339
3353,M36/5887,Domestic Supply,172.2818789513202,-43.708784480466726,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/5887
3358,M37/0262,Domestic Supply,172.2806804558402,-43.855488073469324,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0262
3360,M36/0477,Domestic Supply,172.2826543287712,-43.713532742291804,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0477
3368,M36/1922,Domestic Supply,172.2828718400305,-43.74773717012755,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/1922
3370,M35/0925,Irrigation,172.28668969587622,-43.479634989112036,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/0925
3374,M37/0067,Domestic Supply,172.28130147444242,-43.85661697341771,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0067
3378,M36/0567,Domestic Supply,172.28385278409306,-43.717140503119346,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0567
3379,M35/8344,Irrigation,172.26385706116773,-43.47257784404155,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8344
3384,M37/0070,Domestic Supply,172.26051560802384,-43.82192449070671,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0070
3387,M36/3240,Domestic Supply,172.26342235462084,-43.662106343961945,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3240
3388,M35/8345,Irrigation,172.26566297477598,-43.474515726792085,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8345
3392,M35/8277,Domestic Supply,172.26742604164215,-43.36803782197572,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8277
3394,M37/0309,Domestic Supply,172.2625038562261,-43.835321002184024,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0309
3395,M36/4833,Domestic Supply,172.26262359897748,-43.789553571605396,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4833
3403,M37/0059,Domestic Supply,172.2620998058594,-43.83275327416144,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M37/0059
3411,M35/2712,Domestic Supply,172.26749221308276,-43.3409791475233,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/2712
3413,M35/5194,Domestic Supply,172.26902712129956,-43.29938280414744,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5194
3415,M36/4093,Irrigation,172.26360542330457,-43.75976737713281,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4093
3416,M36/2651,Domestic Supply,172.26344855319266,-43.772727468617745,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2651
3426,M36/2638,Domestic Supply,172.26400365859166,-43.77304601961875,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/2638
3429,M36/3847,Domestic Supply,172.26461614949372,-43.759368760004975,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3847
3435,M36/0045,Irrigation,172.26519855524705,-43.62487111226105,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0045
3441,M35/8223,Domestic Supply,172.2705473909085,-43.30623387414054,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8223
3444,M35/7131,Irrigation,172.2681282916472,-43.52551571501533,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7131
3446,M35/7132,Irrigation,172.26821022969233,-43.5259032958303,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7132
3448,M35/7133,Irrigation,172.2684319285381,-43.52392439984525,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7133
3449,M35/8222,Domestic Supply,172.27105869649145,-43.304706828110206,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/8222
3450,M35/6636,Domestic Supply,172.27116309000226,-43.36816966980293,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6636
3462,M36/4834,Domestic Supply,172.2664886446254,-43.78844398770202,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/4834
3466,M36/0479,Domestic Supply,172.26681652098202,-43.6891309839371,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/0479
3477,M35/6635,Domestic Supply,172.27064495928016,-43.36919256319735,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/6635
3479,M35/7015,Irrigation,172.2699406418088,-43.51570670197172,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/7015
3481,M36/3698,Dairy Use,172.26755872389347,-43.73053982381945,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3698
3482,M36/3556,Dairy Use,172.26610080462254,-43.727920347098475,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M36/3556
3487,M35/5195,Domestic Supply,172.27296049366407,-43.279603962191125,http://ecan.govt.nz/data/well-search/welldetails/?WellNo=M35/5195
